Siglas de la Institución,Institución,Nombre de la UC,Código del expediente,Clave CUCOP,Título del expediente,Número del procedimiento,Fecha de fallo,Fecha de publicación,Fecha de apertura,Carácter del procedimiento,Tipo de contratación,Tipo de procedimiento,Forma de participación,Código del contrato,Título del contrato,Descripción del contrato,Fecha de inicio del contrato,Fecha de fin del contrato,Importe del contrato,Moneda del contrato,Estatus del contrato,Convenio modificatorio,Contrato plurianual,RFC,Proveedor o contratista,Estratificación de la empresa,Clave del país de la empresa,Dirección del anuncio
SEDENA,Secretaría de la Defensa Nacional,SEDENA-Subdireccion de Adquisiciones #007000999,1570612,3540,SERVICIO DE MANTENIMIENTO INTEGRAL (PREVENTIVO Y CORRECTIVO) A EQUIPO MEDICO,LA-007000999-E615-2017,2018-01-18,2017-12-14 20:34,2017-12-28 09:00,Nacional,Servicios,Licitación Pública,Electrónica,1693529,“CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO INTEGRAL (MANTENIMIENTO PREVENTIVO Y CORRECTIVO) A EQUIPOS DE DIFERENTES MARCAS 2018”,SERVICIO DE MANTENIMIENTO INTEGRAL (PREVENTIVO Y CORRECTIVO) A EQUIPO MEDICO,2018-01-18,2018-12-31,3013233.56,MXN,Expirado,0,0,TEM861010VC7,TECNICOS EN ESPECIALIDADES MEDICAS SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1350036
SEDENA,Secretaría de la Defensa Nacional,SEDENA-Subdireccion de Adquisiciones #007000999,1570612,3540,SERVICIO DE MANTENIMIENTO INTEGRAL (PREVENTIVO Y CORRECTIVO) A EQUIPO MEDICO,LA-007000999-E615-2017,2018-01-18,2017-12-14 20:34,2017-12-28 09:00,Nacional,Servicios,Licitación Pública,Electrónica,1693617,“CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO INTEGRAL (MANTENIMIENTO PREVENTIVO Y CORRECTIVO) A EQUIPOS DE DIFERENTES MARCAS 2018”,SERVICIO DE MANTENIMIENTO INTEGRAL (PREVENTIVO Y CORRECTIVO) A EQUIPO MEDICO,2018-01-18,2018-12-31,1600000,MXN,Expirado,0,0,BHO121219Q99,BIOTECNOLOGIA HOSPITALARIA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1350036
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coodinación de Abastecimiento y Equipamiento Del Est Nayarit #050GYR005,1593799,3540,AA-019GYR005-E23-2018 MANTTO EQUIPO MEDICO,AA-019GYR005-E23-2018,,2018-01-17 17:48,2018-01-24 09:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1721007,AA-019GYR005-E23-2018 MANTTO EQUIPO MEDICO,"AA-019GYR005-E23-2018 MANTTO EQUIPO MEDICO	",2018-02-16,2018-12-31,140900,MXN,Expirado,0,0,YAL991109732,YALIERCP SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1369231
IMSS,Instituto Mexicano del Seguro Social,"IMSS-Delegación Estatal en Hidalgo, Coordinación de Abastecimiento y Equipamiento #050GYR017",1617409,3540,"AA-019GYR017-E51-2018	SERVICIO DE MANTENIMIENTO PREVENTIVO Y/O CORRECTIVO A MÁQU",AA-019GYR017-E51-2018,,2018-02-16 18:09,2018-02-23 11:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1739995,CCO-A-18-63-2508-0025,"AA-019GYR017-E51-2018	SERVICIO DE MANTENIMIENTO PREVENTIVO Y/O CORRECTIVO A MÁQUINAS DE REVELADO  RÉGIMEN ORDINARIO Y PROSPERA  PARA EL EJERCICIO 2018.

",2018-03-07,2018-12-31,45600,MXN,Expirado,0,0,BHO121219Q99,BIOTECNOLOGIA HOSPITALARIA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1392304
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE HOSPITAL DE GINECO OBSTETRICIA No 03 DR VICTOR MANUEL ESPINOSA DE LOS REYES SANCHEZ CMN LA RAZA #050GYR050,1619162,2950,Adjudicación Directa para la Adquisición de Consumibles de Equipo Médico,AA-019GYR050-E32-2018,,2018-02-20 15:31,2018-02-23 12:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1731536,Adjudicación Directa para la Adquisición de Consumibles de Equipo Médico,Adjudicación Directa para la Adquisición de Consumibles de Equipo Médico,2018-02-26,2018-03-06,11100,MXN,Expirado,0,0,DIM090707PF4,DEVELOMENT INSERTION MATERIAL & ACCESS CARE SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1393828
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE HOSPITAL DE GINECO OBSTETRICIA No 03 DR VICTOR MANUEL ESPINOSA DE LOS REYES SANCHEZ CMN LA RAZA #050GYR050,1619162,2950,Adjudicación Directa para la Adquisición de Consumibles de Equipo Médico,AA-019GYR050-E32-2018,,2018-02-20 15:31,2018-02-23 12:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Electrónica,1731549,Adjudicación Directa para la Adquisición de Consumibles de Equipo Médico,Adjudicación Directa para la Adquisición de Consumibles de Equipo Médico,2018-02-26,2018-03-07,23125,MXN,Expirado,0,0,PMA1301141G2,PROVEEDORA MAHO SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1393828
HGM,"Hospital General de México ""Dr. Eduardo Liceaga""",HGM-Dirección General Adjunta de Administración y Finanzas #012NBD001,1647421,2950,Adjudicación Directa 180345 Genera Negocios 180345,AA-012NBD001-E251-2018,,2018-03-26 11:36,2018-03-23 09:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1754664,PF2 180345,Adjudicación Directa 180345 Genera Negocios 180345,2018-03-23,2018-04-27,230000,MXN,Expirado,0,0,GNE081219LU5,GENERA NEGOCIOS SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1419913
CIO,"Centro de Investigaciones en Óptica, A.C.",CIO-Departamento de Servicios Generales #03890S999,1676381,3540,SERVICIO DE MANTENIMIENTO A MICROSCOPIO RAMAN,AA-03890S999-E28-2018,,2018-04-30 16:00,2018-04-18 08:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1789217,SERVICIO DE MANTENIMIENTO A MICROSCOPIO RAMAN,,2018-04-18,2018-05-08,130000,MXN,Expirado,0,0,RME111205UC3,RENISHAW MEXICO S DE RL DE CV,Mediana,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1448679
INCAN,Instituto Nacional de Cancerología,INCAN-Dirección de Administración #012NBV001,1677554,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO CON REFACCIONES PARA LOS EQUIP,AA-012NBV001-E111-2018,,2018-05-02 12:58,2018-03-27 12:00,Nacional,Servicios,Adjudicación Directa Federal,Mixta,1790715,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO CON REFACCIONES PARA LOS EQUIPOS DE LA MARCA FUJIFILM,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO CON REFACCIONES PARA LOS EQUIPOS DE LA MARCA FUJIFILM,2018-03-28,2020-12-31,1713456,MXN,Activo,0,1,FME941104GN8,FUJIFILM DE MEXICO SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1449982
HGM,"Hospital General de México ""Dr. Eduardo Liceaga""",HGM-Dirección General Adjunta de Administración y Finanzas #012NBD001,1702226,2950,Adjudicación Directa 180579 Representaciones y Distribuciones del Rello,AA-012NBD001-E400-2018,,2018-05-31 08:52,2018-05-25 08:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1816824,PF2 180579,Adjudicación Directa 180579 Representaciones y Distribuciones del Rello,2018-05-25,2018-06-06,1400,MXN,Expirado,0,0,RDR870923E77,REPRESENTACIONES Y DISTRIBUCIONES DEL RELLO SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1472287
IMSS,Instituto Mexicano del Seguro Social,IMSS-Departamento de Adquisición de Bienes y Contratación de Servicios #050GYR033,1720954,3540,"AA-050GYR033-E183-2018 ADJUDICACION DIRECTA, MANT. A EQUIPOS DE RAYOS X",AA-050GYR033-E183-2018,,2018-06-21 13:23,2018-06-26 12:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1848087,CCOA181725080036,"Contrato cerrado de adquisición de Servicios de Mantenimiento Preventivo y Correctivo para cuatro Equipos Portátiles De Rayos X: Marca – Technix, Modelo – Tms300 En El Hospital General Regional No. 1 Charo, de la Delegación Michoacán para el ejercicio 2018",2018-06-26,2018-12-31,208650,MXN,Expirado,0,0,BHO121219Q99,BIOTECNOLOGIA HOSPITALARIA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1489310
INCMNSZ,Instituto Nacional de Ciencias Médicas y Nutrición Salvador Zubirán,INCMNSZ-Departamento de Adquisiciones #012NCG001,1752133,2950,COLUMNA LCA K06/NA COMPATIBLE CON EL EQUIPO ANALIZADOR DE AMINOACIDOS SYKAM PROP,AA-012NCG001-E674-2018,,2018-07-23 10:40,2018-07-11 08:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1868044,COLUMNA LCA K06/NA COMPATIBLE CON EL EQUIPO ANALIZADOR DE AMINOACIDOS SYKAM PROPIEDAD DEL INSTITUTO.,"COLUMNA LCA K06/NA COMPATIBLE CON EL EQUIPO ANALIZADOR DE AMINOACIDOS SYKAM PROPIEDAD DEL INSTITUTO.

",2018-07-12,2018-12-31,62342.65,MXN,Expirado,0,0,,SYKAM GMBH,,DE,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1517624
IMP,Instituto Mexicano del Petróleo,IMP-Área de Recursos Materiales y Servicios en Tabasco #018T0O005,1735788,3540,"Mantenimiento preventivo, correctivo, suministro e instalación de piezas y calib",IA-018T0O005-E24-2018,2018-08-03,2018-07-10 11:59,2018-07-20 09:00,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Electrónica,1888897,"Mantenimiento preventivo, correctivo, suministro e instalación de piezas y calibración a los materiales y equipos de Laboratorio de análisis de aceite crudo Cayo Arcas.","Mantenimiento preventivo, correctivo, suministro e instalación de piezas y calibración a los materiales y equipos de Laboratorio de análisis de aceite crudo Cayo Arcas.",2018-08-04,2018-12-31,1408966,MXN,Expirado,0,0,QSM050303BI2,QUIMICA Y SERVICIOS MAHER SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1504292
LICONSA,"Liconsa, S.A. de C.V.",LICONSA-Gerencia Metropolitana Sur #020VST003,1746149,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LAB.2DO EVENTO,AA-020VST003-E162-2018,,2018-07-16 15:14,2018-07-19 12:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1901864,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LAB.2DO EVENTO ,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE LAB.2DO EVENTO ,2018-08-15,2018-09-28,86777,MXN,Expirado,0,0,,LEOPOLDO SILVESTRE MARTINEZ SANCHEZ,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1511919
SEMAR,Secretaría de Marina,SEMAR-Dirección General Adjunta de Adquisiciones #013000999,1784994,5310,EQUIPO MEDICO Y DE LABORATORIO,AA-013000999-E3143-2018,,2018-08-29 16:56,2018-07-30 23:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1912045,13-3746/18,EQUIPO MEDICO Y DE LABORATORIO ,2018-07-31,2018-08-30,83449,MXN,Expirado,0,0,DMD911021FP5,DISTRIBUIDORA DE MATERIAL DENTAL Y HOSPITALARIO SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1549456
CIQA,Centro de Investigación en Química Aplicada,CIQA-CENTRO DE INVESTIGACION EN QUIMICA APLICADA #03890U001,1819563,2950,Refacciones y accesorios menores de equipo e instrumental médico y de laboratori,AA-03890U001-E462-2018,,2018-11-07 13:38,2018-09-30 23:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1957741,Refacciones y accesorios menores de equipo e instrumental médico y de laboratorio,Refacciones y accesorios menores de equipo e instrumental médico y de laboratorio,2018-10-01,2018-11-15,37133.2,MXN,Expirado,0,0,TEX050412MJ2,TEXTUROLAB SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1581646
OAX,OAX-Servicios de Salud de Oaxaca,OAX-Servicios de Salud de Oaxaca-Servicios de Salud de Oaxaca #920042950,1911485,5310,ADQUISICIÓN DE EQUIPO MÉDICO Y DE LABORATORIO,AA-920042950-E157-2018,,2019-05-09 13:09,2018-12-13 09:00,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,2063935,ADQUISICIÓN DE EQUIPO MÉDICO Y DE LABORATORIO,ADQUISICIÓN DE EQUIPO MÉDICO Y DE LABORATORIO,2018-12-13,2018-12-28,176540,MXN,Expirado,0,0,SJE1409196T5,SOLUCIONES JEAS SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1666329
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE HOSPITAL DE PEDIATRÍA SILVESTRE FRENK FREUND DEL CMN SIGLO XXI #050GYR067,1645886,3540,"SERVICIOS DE CONSERVACION, EJERCICIO 2018",IA-050GYR067-E8-2018,2018-04-13,2018-03-22 18:59,2018-04-06 10:50,Nacional,Servicios,Invitación a Cuando Menos 3 Personas,Electrónica,1796348,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A MAQUINAS PULIDORAS,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A MAQUINAS PULIDORAS ,2018-04-14,2018-12-31,159705,MXN,Expirado,0,0,,JOSE LUIS MONTES LOPEZ,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1418548
CENAM,Centro Nacional de Metrología,CENAM-Departamento de Adquisiciones #010K2H001,1745827,5310,ADQUISICION DE MODULO DE EXPANSION DE POTENCIA,AA-010K2H001-E364-2018,,2018-07-16 12:35,2018-07-16 12:30,Nacional,Adquisiciones,Adjudicación Directa Federal,Presencial,1861367,ADQUISICION DE MODULO DE EXPANSION DE POTENCIA ,,2018-07-16,2018-08-08,898950,MXN,Expirado,0,0,FTE030211V55,FINAL TEST,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1511593
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Departamento de Adquisiciones en Irapuato #011L4J998,1757867,5310,ANALYTICAL BALANCE SERIES DX INTERNAL CALIBRATION,AA-011L4J998-E156-2018,,2018-07-27 14:39,2018-07-27 16:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1876236,ANALYTICAL BALANCE SERIES DX INTERNAL CALIBRATION,,2018-07-27,2018-09-30,43477.59,MXN,Expirado,0,0,ALA860227ID6,ACCESORIOS PARA LABORATORIOS SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1523184
INSP,Instituto Nacional de Salud Pública,INSP-Departamento de Servicios Generales #012NDY001,1786307,3540,MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA EQUIPO DE LABORATORIO,AA-012NDY001-E404-2018,,2018-08-31 10:24,2018-06-10 23:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1913827,MANTENIMIENTO PREVENTIVO Y CORRECTIVO PARA EQUIPO DE LABORATORIO,,2018-06-15,2018-12-31,66204,MXN,Expirado,0,0,,GRUPO ASING TECHNOLOGIES SA DE CV,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1550908
SEMAR,Secretaría de Marina,SEMAR-Dirección General Adjunta de Adquisiciones #013000999,1774399,3540,INSTALACION REPARACION Y MANTTO.,AA-013000999-E2754-2018,,2018-08-13 08:24,2018-07-31 22:59,Nacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1897878,13-3350/18,INSTALACION REPARACION Y MANTO.,2018-07-31,2018-08-05,1313850.63,MXN,Expirado,0,0,OAM941215RR0,OLYMPUS AMERICA DE MEXICO SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1538159
OnceTV,XE-IPN Canal 11,OnceTV-División de Recursos Materiales y Servicios #011B01001,1830068,3540,SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPO DE COMPUTO,AA-011B01001-E716-2018,,2018-11-29 11:56,2018-11-28 09:00,Nacional,Servicios,Adjudicación Directa Federal,Electrónica,1968044,"DRMYS/1321/18 R1806096 SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPO DE COMPUTO, CON ACTUALIZACIONES, REEMPLAZO DE PARTES, BASE DE STOCK DE EQUIPO Y PARTES","SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPO DE COMPUTO, CON ACTUALIZACIONES, REEMPLAZO DE PARTES, BASE DE STOCK DE EQUIPO Y PARTES",2018-11-29,2018-12-31,201376.39,MXN,Expirado,0,0,EEI1009031Q7,EFICIENCIA EN INGENIERIA SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1591959
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento de la Delegación Sur del Distrito Federal #050GYR025,1480785,3540,MANTENIMIENTO A EQUIPOS DE ENDOSCOPIA,LA-019GYR025-E321-2017,2017-10-30,2017-09-28 16:16,2017-10-20 09:00,Nacional,Servicios,Licitación Pública,Electrónica,1627230,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE ENDOSCOPIA CON REFACCIONES ORIGINALES PARA LAS UNIDADES MEDICAS DE LA DELEGACIÓN SUR DEL DISTRITO FEDERAL ZONAS I Y II,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE ENDOSCOPIA CON REFACCIONES ORIGINALES PARA LAS UNIDADES MEDICAS DE LA DELEGACIÓN SUR DEL DISTRITO FEDERAL ZONAS I Y II,2018-01-01,2018-12-31,2624803.02,MXN,Expirado,0,0,BSD101201RA1,BLUE SERVICES DIAGNOSTIC AND SOLUTIONS MEDICA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1266947
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coordinación de Abastecimiento y Equipamiento de la Delegación Sur del Distrito Federal #050GYR025,1480785,3540,MANTENIMIENTO A EQUIPOS DE ENDOSCOPIA,LA-019GYR025-E321-2017,2017-10-30,2017-09-28 16:16,2017-10-20 09:00,Nacional,Servicios,Licitación Pública,Electrónica,1627237,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE ENDOSCOPIA CON REFACCIONES ORIGINALES PARA LAS UNIDADES MEDICAS DE LA DELEGACIÓN SUR DEL DISTRITO FEDERAL ZONAS III Y IV,MANTENIMIENTO PREVENTIVO Y CORRECTIVO A EQUIPOS DE ENDOSCOPIA CON REFACCIONES ORIGINALES PARA LAS UNIDADES MEDICAS DE LA DELEGACIÓN SUR DEL DISTRITO FEDERAL ZONAS III Y IV,2018-01-01,2018-12-31,638712.43,MXN,Expirado,0,0,BSD101201RA1,BLUE SERVICES DIAGNOSTIC AND SOLUTIONS MEDICA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1266947
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coodinación de Abastecimiento y Equipamiento Del Est Nayarit #050GYR005,1504299,3540,LA-019GYR005-E296-2017 SERVICIO DE MANTENIMIENTO A EQUIPOS DE OFICINA Y MEDICO,LA-019GYR005-E296-2017,2017-11-29,2017-10-31 15:20,2017-11-15 09:00,Nacional,Servicios,Licitación Pública,Mixta,1701049,LA-019GYR005-E296-2017 SERVICIO DE MANTENIMIENTO A EQUIPOS DE OFICINA Y MEDICOS,"LA-019GYR005-E296-2017 SERVICIO DE MANTENIMIENTO A EQUIPOS DE OFICINA Y MEDICOS	",2018-01-01,2018-12-31,163027.98,MXN,Expirado,0,0,BSD101201RA1,BLUE SERVICES DIAGNOSTIC AND SOLUTIONS MEDICA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1309827
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coodinación de Abastecimiento y Equipamiento Del Est Nayarit #050GYR005,1504299,3540,LA-019GYR005-E296-2017 SERVICIO DE MANTENIMIENTO A EQUIPOS DE OFICINA Y MEDICO,LA-019GYR005-E296-2017,2017-11-29,2017-10-31 15:20,2017-11-15 09:00,Nacional,Servicios,Licitación Pública,Mixta,1701094,LA-019GYR005-E296-2017 SERVICIO DE MANTENIMIENTO A EQUIPOS DE OFICINA Y MEDICOS,"LA-019GYR005-E296-2017 SERVICIO DE MANTENIMIENTO A EQUIPOS DE OFICINA Y MEDICOS	",2018-01-01,2018-12-31,150000,MXN,Expirado,0,0,BHO121219Q99,BIOTECNOLOGIA HOSPITALARIA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1309827
IMSS,Instituto Mexicano del Seguro Social,IMSS-Coodinación de Abastecimiento y Equipamiento Del Est Nayarit #050GYR005,1504299,3540,LA-019GYR005-E296-2017 SERVICIO DE MANTENIMIENTO A EQUIPOS DE OFICINA Y MEDICO,LA-019GYR005-E296-2017,2017-11-29,2017-10-31 15:20,2017-11-15 09:00,Nacional,Servicios,Licitación Pública,Mixta,1701070,LA-019GYR005-E296-2017 SERVICIO DE MANTENIMIENTO A EQUIPOS DE OFICINA Y MEDICOS,"LA-019GYR005-E296-2017 SERVICIO DE MANTENIMIENTO A EQUIPOS DE OFICINA Y MEDICOS	",2018-01-01,2018-12-31,250000,MXN,Expirado,0,0,IAS831125DK5,INSTALACIONES ACUATICAS DEL SURESTE SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1309827
IMSS,Instituto Mexicano del Seguro Social,IMSS-UMAE HOSPITAL DE GINECO OBSTETRICIA No 03 DR VICTOR MANUEL ESPINOSA DE LOS REYES SANCHEZ CMN LA RAZA #050GYR050,1574771,2950,Convocatoria para la Adquisición de Insumos para Bombas de Infusión,LA-019GYR050-E202-2017,2018-01-16,2017-12-28 11:52,2018-01-12 10:00,Nacional,Adquisiciones,Licitación Pública,Electrónica,1704798,Convocatoria para la Adquisición de Insumos para Bombas de Infusión,Convocatoria para la Adquisición de Insumos para Bombas de Infusión,2018-01-19,2018-12-31,1493083.2,MXN,Expirado,0,0,DIM010319S79,DISTRIBUIDORA INTERNACIONAL DE MEDICAMENTOS Y EQUIPO MEDICO SA DE CV,No MIPYME,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1350661
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Especialidades del CMN Manuel Avila Camacho en Puebla #050GYR046,1563113,3540,LA-019GYR046-E364-2017 Servicios de Mantenimiento a Equipo Médico,LA-019GYR046-E364-2017,2018-01-15,2017-12-22 09:26,2018-01-09 11:00,Nacional,Servicios,Licitación Pública,Electrónica,1735961,CCO-N-18-EP-2508-0008,CCO-N-18-EP-2508-0008,2018-02-01,2018-12-31,120000,MXN,Expirado,0,0,BHO121219Q99,BIOTECNOLOGIA HOSPITALARIA SA DE CV,Micro,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1355142
IMSS,Instituto Mexicano del Seguro Social,IMSS-Hospital de Gineco Pediatria UMAE No 48 #050GYR074,1542438,2950,Adqusición de consumibles para equipo medico,LA-019GYR074-E172-2017,2017-12-29,2017-12-19 23:26,2018-01-03 09:00,Internacional bajo TLC,Adquisiciones,Licitación Pública,Mixta,1762377,ADQUISICIÓN DE CONSUMIBLES PARA EQUIPO MEDICO ,,2018-01-10,2018-12-31,2111701.95,MXN,Expirado,0,0,,TECNO COMERCIAL PAKTLI SA DE CV,,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1340115
SAP,Servicios de Atención Psiquiátrica,SAP-Dirección de Gestión de Servicios #012N00001,1672756,3540,SERVICIO DE MANTENIMIENTO Y REPARACION DE CAMILLAS EN EL H. P. DR. S.R.M.,AA-012N00001-E65-2018,,2018-04-25 13:44,2018-04-12 23:00,Nacional,Servicios,Adjudicación Directa Federal,Presencial,1785162,"SERVICIO DE REPARACION Y MANTENIMIENTO A CAMILLAS EN EL HOSPITAL PSIQUIATRICO ""DR. SAMUEL RAMIREZ MORENO"" ","SERVICIO DE REPARACION Y MANTENIMIENTO A CAMILLAS EN EL HOSPITAL PSIQUIATRICO ""DR. SAMUEL RAMIREZ MORENO"" ",2018-04-13,2018-04-30,40000,MXN,Expirado,0,0,CES830524SA3,CONVERSIONES ESPECIALES,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1444828
CINVESTAV,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,CINVESTAV-Departamento de Adquisiciones en Irapuato #011L4J998,1671705,5310,"CONGELADOR, CAP. 410L ",AA-011L4J998-E93-2018,,2018-04-24 14:06,2018-04-25 14:00,Internacional,Adquisiciones,Adjudicación Directa Federal,Mixta,1785880,"CONGELADOR, CAP. 410L",,2018-04-25,2018-05-03,33507.54,MXN,Expirado,0,0,TCO141106AN9,THERMOLAB CORPORATION SA DE CV,Pequeña,MX,https://compranet.hacienda.gob.mx/esop/guest/go/opportunity/detail?opportunityId=1443788
